uniqueID,Lat,Long,BuildCost,ProfitNPV,Industry,ProductGroup,BuildingType,NetStatus,isClosesd,isWon,StreetAddress
165,34.0758,-84.2642,"36,721.60","196,847.31",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
166,34.0758,-84.2642,"36,721.60","196,847.31",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
167,34.084,-84.2537,"11,350.60","248,880.99",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
168,34.084,-84.2537,"11,350.60","246,075.95",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
169,34.084,-84.2537,"11,350.60","8,528.09",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
170,34.0964,-84.2624,"24,339.04","10,936.61",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,13010 Morris Rd Alpharetta GA 30004
171,34.0362,-84.3195,"40,564.96","25,251.93",Telecommunications,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,10540 Duke Dr Alpharetta GA 30009
172,34.0859,-84.2499,"37,092.16","27,543.88",Telecommunications,Ethernet,Office - Single Tenant,Not on Zayo Network,null,null,5995 Windward Pkwy Alpharetta GA 30005
173,34.0826,-84.2676,"47,923.36","14,340.04",Telecommunications,Ethernet,Private Data Center,On Zayo Network,null,null,2525 Westside Pkwy Alpharetta GA 30004
174,34.0622,-84.2491,"20,143.90","15,087.45",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3750 Brookside Pkwy Alpharetta GA 30022
175,34.0622,-84.2491,"20,143.90","14,301.73",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3750 Brookside Pkwy Alpharetta GA 30022
176,34.0622,-84.2491,"20,143.90","14,301.73",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3750 Brookside Pkwy Alpharetta GA 30022
177,34.0622,-84.2491,"20,143.90","14,301.73",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3750 Brookside Pkwy Alpharetta GA 30022
178,34.0865,-84.2678,"19,409.20","14,013.63",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,5555 Windward Pkwy Alpharetta GA 30004
179,34.0865,-84.2678,"19,409.20","12,852.76",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,5555 Windward Pkwy Alpharetta GA 30004
180,34.036,-84.2933,"22,874.56","10,768.24",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,1000 Mansell Exchange W Alpharetta GA 30022
181,34.0634,-84.2726,"61,306.72","28,781.81",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
182,34.0634,-84.2726,"61,306.72","28,781.81",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
183,34.0634,-84.2726,"61,306.72","38,118.18",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
184,34.0634,-84.2726,"61,306.72","38,118.18",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
185,34.0634,-84.2726,"61,306.72","38,118.18",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
186,34.0634,-84.2726,"61,306.72","92,812.18",Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
187,34.0634,-84.2726,"61,306.72","38,118.18",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
188,34.0723,-84.2634,"44,108.80","7,591.14",Telecommunications,IP Services,Office - Multi Tenant,On Zayo Network,null,null,3440 Preston Ridge Rd Alpharetta GA 30005
189,34.0758,-84.2642,"36,721.60","13,061.61",Telecommunications,IP Services,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
190,34.0588,-84.2859,"81,493.12","48,048.84",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,2475 Northwinds Pkwy Alpharetta GA 30009
191,34.0596,-84.2459,"23,038.60","14,701.31",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,4325 Alexander Dr Alpharetta GA 30022
192,34.0596,-84.2459,"23,038.60","14,701.31",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,4325 Alexander Dr Alpharetta GA 30022
193,33.9977,-84.284,"14,305.60","15,128.39",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,2660 Holcomb Bridge Rd Alpharetta GA 30022
194,34.0545,-84.3066,"24,898.60","18,029.39",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,2200 Encore Pkwy Alpharetta GA 30009
195,34.0545,-84.3066,"24,898.60","13,427.17",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,2200 Encore Pkwy Alpharetta GA 30009
196,34.0545,-84.3066,"24,898.60","13,427.17",Telecommunications,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,2200 Encore Pkwy Alpharetta GA 30009
197,34.0758,-84.2642,"36,721.60","57,382.75",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
198,34.0826,-84.2676,"47,923.36","12,539.25",Telecommunications,Ethernet,Private Data Center,On Zayo Network,null,null,2525 Westside Pkwy Alpharetta GA 30004
199,34.0952,-84.2356,"35,322.64","18,609.22",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,1650 Union Hill Rd Alpharetta GA 30005
200,34.0383,-84.29,"23,223.04","6,012.35",Telecommunications,Wavelengths - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,3875 Mansell Rd Alpharetta GA 30022
201,34.0952,-84.2356,"35,322.64","23,015.96",Telecommunications,Wavelengths - Metro,Office - Single Tenant,On Zayo Network,null,null,1650 Union Hill Rd Alpharetta GA 30005
202,34.0588,-84.2859,"81,493.12","30,112.05",Media & Content,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,2475 Northwinds Pkwy Alpharetta GA 30009
203,34.0859,-84.2499,"37,092.16","27,296.98",Media & Content,Ethernet,Office - Single Tenant,Not on Zayo Network,null,null,5995 Windward Pkwy Alpharetta GA 30005
204,34.0859,-84.2499,"37,092.16","27,543.88",Media & Content,Ethernet,Office - Single Tenant,Not on Zayo Network,null,null,5995 Windward Pkwy Alpharetta GA 30005
205,34.0859,-84.2499,"37,092.16","28,305.98",Media & Content,Ethernet,Office - Single Tenant,Not on Zayo Network,null,null,5995 Windward Pkwy Alpharetta GA 30005
206,34.049,-84.3094,"78,507.04","34,073.38",Media & Content,Ethernet,Office - Single Tenant,Not on Zayo Network,null,null,1150 Sanctuary Pkwy Alpharetta GA 30009
207,34.0758,-84.2642,"36,721.60","196,847.31",Media & Content,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
208,34.0393,-84.2918,"22,608.88","17,895.19",Media & Content,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3820 Mansell Rd Alpharetta GA 30022
209,34.0418,-84.3187,"22,370.56","13,042.15",Media & Content,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,10745 Westside Way Alpharetta GA 30009
210,34.0953,-84.2587,"23,234.08","20,715.29",Media & Content,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,13560 Morris Rd Alpharetta GA 30004
211,34.0953,-84.2587,"23,234.08","11,676.40",Media & Content,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,13560 Morris Rd Alpharetta GA 30004
212,34.0634,-84.2726,"61,306.72","11,722.24",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
213,34.0634,-84.2726,"61,306.72","14,503.00",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
214,34.0634,-84.2726,"61,306.72","25,566.09",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
215,34.0634,-84.2726,"61,306.72","28,804.49",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
216,34.0634,-84.2726,"61,306.72","38,031.50",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
217,34.0758,-84.2642,"36,721.60","59,476.66",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
218,34.0758,-84.2642,"36,721.60","11,122.10",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
219,34.0964,-84.2624,"24,339.04","10,936.61",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,13010 Morris Rd Alpharetta GA 30004
220,34.0859,-84.2499,"37,092.16","28,305.98",Telecommunications,Ethernet,Office - Single Tenant,Not on Zayo Network,null,null,5995 Windward Pkwy Alpharetta GA 30005
221,34.0758,-84.2642,"36,721.60","48,162.37",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
222,34.0758,-84.2642,"36,721.60","48,162.37",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
223,34.0634,-84.2726,"61,306.72","10,936.61",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
224,34.0634,-84.2726,"61,306.72","15,544.01",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
225,34.0576,-84.2706,"20,797.60","18,641.71",Telecommunications,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,11610 Great Oaks Way Alpharetta GA 30022
226,34.0576,-84.2706,"20,797.60","18,641.71",Telecommunications,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,11610 Great Oaks Way Alpharetta GA 30022
227,34.0758,-84.2642,"36,721.60","27,318.12",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
228,34.084,-84.2537,"11,350.60","21,224.87",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
229,34.0865,-84.2678,"19,409.20","36,082.97",Telecommunications,SONET,Office - Single Tenant,On Zayo Network,null,null,5555 Windward Pkwy Alpharetta GA 30004
230,34.0826,-84.2676,"47,923.36","24,840.45",Telecommunications,Ethernet,Private Data Center,On Zayo Network,null,null,2525 Westside Pkwy Alpharetta GA 30004
231,34.0953,-84.2587,"23,234.08","24,680.71",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,13560 Morris Rd Alpharetta GA 30004
232,34.036,-84.2933,"22,874.56","11,667.62",Other Industry,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,1000 Mansell Exchange W Alpharetta GA 30022
233,34.036,-84.2933,"22,874.56","11,667.62",Other Industry,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,1000 Mansell Exchange W Alpharetta GA 30022
234,34.0723,-84.2634,"44,108.80","11,706.39",Other Industry,IP Services,Office - Multi Tenant,On Zayo Network,null,null,3440 Preston Ridge Rd Alpharetta GA 30005
235,34.0723,-84.2634,"44,108.80","10,140.60",Other Industry,IP Services,Office - Multi Tenant,On Zayo Network,null,null,3440 Preston Ridge Rd Alpharetta GA 30005
236,34.0723,-84.2634,"44,108.80","9,156.93",Other Industry,IP Services,Office - Multi Tenant,On Zayo Network,null,null,3440 Preston Ridge Rd Alpharetta GA 30005
237,34.0592,-84.248,"23,687.50","33,591.43",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,3925 Brookside Pkwy Alpharetta GA 30022
238,34.0592,-84.248,"23,687.50","20,166.50",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,3925 Brookside Pkwy Alpharetta GA 30022
239,34.0592,-84.248,"23,687.50","18,690.90",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,3925 Brookside Pkwy Alpharetta GA 30022
240,34.0622,-84.2491,"20,143.90","16,672.97",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3750 Brookside Pkwy Alpharetta GA 30022
241,34.0622,-84.2491,"20,143.90","12,461.29",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3750 Brookside Pkwy Alpharetta GA 30022
242,34.0596,-84.2459,"23,038.60","10,305.30",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,4325 Alexander Dr Alpharetta GA 30022
243,34.0865,-84.2678,"19,409.20","29,610.36",Telecommunications,Wavelengths - Metro,Office - Single Tenant,On Zayo Network,null,null,5555 Windward Pkwy Alpharetta GA 30004
244,34.084,-84.2537,"11,350.60","19,386.52",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
245,34.0636,-84.2557,"23,804.20","11,817.62",Telecommunications,IP Services,Office - Multi Tenant,On Zayo Network,null,null,3655 Brookside Pkwy Alpharetta GA 30022
246,34.0634,-84.2726,"61,306.72","160,022.98",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
247,34.0826,-84.2676,"47,923.36","209,015.09",Telecommunications,Dark Fiber - Metro,Private Data Center,On Zayo Network,null,null,2525 Westside Pkwy Alpharetta GA 30004
248,34.0362,-84.3195,"40,564.96",0,Telecommunications,Wavelengths - Long Haul,Office - Multi Tenant,On Zayo Network,null,null,10540 Duke Dr Alpharetta GA 30009
249,34.0952,-84.2356,"35,322.64",0,Telecommunications,Wavelengths - Long Haul,Office - Single Tenant,On Zayo Network,null,null,1650 Union Hill Rd Alpharetta GA 30005
250,34.0826,-84.2676,"47,923.36","64,000.91",Telecommunications,Ethernet,Private Data Center,On Zayo Network,null,null,2525 Westside Pkwy Alpharetta GA 30004
251,34.0865,-84.2678,"19,409.20","8,769.87",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,5555 Windward Pkwy Alpharetta GA 30004
252,34.0865,-84.2678,"19,409.20","9,159.72",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,5555 Windward Pkwy Alpharetta GA 30004
253,34.0952,-84.2356,"35,322.64","17,469.57",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,1650 Union Hill Rd Alpharetta GA 30005
254,34.0952,-84.2356,"35,322.64","53,698.29",Telecommunications,Ethernet,Office - Single Tenant,On Zayo Network,null,null,1650 Union Hill Rd Alpharetta GA 30005
255,34.1025,-84.2408,"20,808.40","12,159.69",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1720 Windward Concourse Alpharetta GA 30005
256,34.0393,-84.2918,"22,608.88","17,895.19",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,3820 Mansell Rd Alpharetta GA 30022
257,34.0895,-84.2709,"12,731.50","5,537.48",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,12600 Deerfield Pkwy Alpharetta GA 30004
258,34.0826,-84.2676,"47,923.36","22,596.15",Telecommunications,Wavelengths - Metro,Private Data Center,On Zayo Network,null,null,2525 Westside Pkwy Alpharetta GA 30004
259,34.0634,-84.2726,"61,306.72","10,450.37",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,11650 Great Oaks Way Alpharetta GA 30022
260,34.084,-84.2537,"11,350.60","156,242.56",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
261,34.0724,-84.2604,"31,099.60","10,147.58",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,3460 Preston Ridge Rd Alpharetta GA 30005
262,34.084,-84.2537,"11,350.60","268,995.12",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
263,34.084,-84.2537,"11,350.60","29,610.36",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
264,34.084,-84.2537,"11,350.60","297,989.91",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
265,34.0576,-84.2706,"20,797.60","27,271.26",Telecommunications,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,11610 Great Oaks Way Alpharetta GA 30022
266,34.0576,-84.2706,"20,797.60","30,605.83",Telecommunications,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,11610 Great Oaks Way Alpharetta GA 30022
267,34.0758,-84.2642,"36,721.60","54,717.77",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
268,34.084,-84.2537,"11,350.60","57,879.79",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
269,34.084,-84.2537,"11,350.60","53,039.29",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
270,34.084,-84.2537,"11,350.60","18,771.56",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
271,34.084,-84.2537,"11,350.60","17,714.28",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
272,34.084,-84.2537,"11,350.60","8,878.97",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,12655 Edison Dr Alpharetta GA 30005
273,34.0865,-84.2678,"19,409.20","17,533.03",Telecommunications,Wavelengths - Metro,Office - Single Tenant,On Zayo Network,null,null,5555 Windward Pkwy Alpharetta GA 30004
274,34.0758,-84.2642,"36,721.60","17,179.31",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,3200 Webb Bridge Rd Alpharetta GA 30005
275,34.0383,-84.29,"23,223.04","7,446.04",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,3875 Mansell Rd Alpharetta GA 30022
276,34.0865,-84.2678,"19,409.20","20,796.56",Telecommunications,SONET,Office - Single Tenant,On Zayo Network,null,null,5555 Windward Pkwy Alpharetta GA 30004
